"country","country_long","name","latitude","longitude","primary_fuel","state","nerc"
"USA","United States of America","Victoria",28.7883,-97.01,"Gas","TX","TRE"
"USA","United States of America","Victoria Dam",46.6964,-89.2089,"Hydro",NA,NA
"USA","United States of America","Victoria Texas Plant",28.6751,-96.956,"Gas","TX","TRE"
"USA","United States of America","Victory Garden (Tehachapi)",35.0686,-118.3833,"Wind",NA,NA
"USA","United States of America","Victory Garden Phase IV LLC",35.076,-118.3664,"Wind",NA,NA
"USA","United States of America","Victory Mills",42.9197,-76.5477,"Hydro",NA,NA
"USA","United States of America","Victory Solar LLC",39.795,-104.433,"Solar",NA,NA
"USA","United States of America","Victory Wind Farm",42.1169,-95.1292,"Wind",NA,NA
"USA","United States of America","Vienna Operations",38.4878,-75.8208,"Oil","MD","RFC"
"USA","United States of America","Vienna Wind Farm",42.1594,-92.7761,"Wind",NA,NA
"USA","United States of America","Vieques EPP",18.1429,-65.444,"Oil",NA,NA
"USA","United States of America","Viking",55.5407,-133.1023,"Oil",NA,NA
"USA","United States of America","Viking Energy of Lincoln",44.68,-83.4167,"Waste","MI","RFC"
"USA","United States of America","Viking Energy of McBain",44.204,-85.2206,"Waste","MI","RFC"
"USA","United States of America","Viking Wind Partners",43.9835,-96.0118,"Wind",NA,NA
"USA","United States of America","Vilas Solar Array",37.384,-102.466,"Solar",NA,NA
"USA","United States of America","Village Creek Water Reclamation Facility",32.7751,-97.1421,"Biomass","TX","TRE"
"USA","United States of America","Villisca Municipal Power Plant",40.9315,-94.9855,"Oil","IA","MRO"
"USA","United States of America","Vinam",34.6689,-118.0614,"Solar",NA,NA
"USA","United States of America","Vineland Headquarters",39.4903,-75.0374,"Solar",NA,NA
"USA","United States of America","Vineland Mays Landing Solar",39.4175,-74.9739,"Solar",NA,NA
"USA","United States of America","Vintner Solar",35.5579,-120.6829,"Solar",NA,NA
"USA","United States of America","Vinton",42.1697,-92.0222,"Oil","IA","MRO"
"USA","United States of America","Viola",43.507,-90.669,"Oil","WI","MRO"
"USA","United States of America","Viper Solar",34.9349,-78.9622,"Solar",NA,NA
"USA","United States of America","Virginia",47.5224,-92.541,"Waste","MN","MRO"
"USA","United States of America","Virginia Beach",36.7858,-76.2019,"Waste","VA","SERC"
"USA","United States of America","Virginia City Hybrid Energy Center",36.9164,-82.3381,"Coal","VA","RFC"
"USA","United States of America","Virginia Tech Power Plant",37.2319,-80.4211,"Gas","VA","RFC"
"USA","United States of America","Vischer Ferry",42.8075,-73.8427,"Hydro",NA,NA
"USA","United States of America","Vista Grande HS at Casa Grande",32.8914,-111.7131,"Solar",NA,NA
"USA","United States of America","Vitro Architectural Glass (PA)",40.1264,-77.1644,"Oil","PA","RFC"
"USA","United States of America","Vitro Flat Glass LLC",36.69,-119.72,"Oil","CA","WECC"
"USA","United States of America","Vogtle",33.1427,-81.7625,"Nuclear",NA,NA
"USA","United States of America","Volkswagen Solar System",35.0975,-85.1269,"Solar",NA,NA
"USA","United States of America","Volta 1",40.4591,-121.8671,"Hydro",NA,NA
"USA","United States of America","Volta 2",40.4519,-121.8621,"Hydro",NA,NA
"USA","United States of America","Vuelta Solar",42.2376,-72.0375,"Solar",NA,NA
"USA","United States of America","Vulcan-BN Geothermal Power Company",33.1633,-115.6167,"Geothermal","CA","WECC"
"USA","United States of America","Vulcraft Solar",42.0059,-76.6193,"Solar",NA,NA
"USA","United States of America","W A Parish",29.4828,-95.6311,"Coal","TX","TRE"
"USA","United States of America","W E Warne",34.6853,-118.7881,"Hydro",NA,NA
"USA","United States of America","W H Hill",19.7041,-155.0607,"Oil","HI","HICC"
"USA","United States of America","W H Weatherspoon",34.5875,-78.9755,"Oil","NC","SERC"
"USA","United States of America","W H Zimmer",38.8675,-84.2289,"Coal","OH","RFC"
"USA","United States of America","W K Sanders",44.6253,-72.5309,"Hydro",NA,NA
"USA","United States of America","W Plant",32.9033,-117.1956,"Gas","CA","WECC"
"USA","United States of America","W R Gianelli",37.0692,-121.0772,"Hydro",NA,NA
"USA","United States of America","W S Lee",34.6022,-82.435,"Gas","SC","SERC"
"USA","United States of America","W.A. Parish Carbon Capture Plant",29.4753,-95.6342,"Gas","TX","TRE"
"USA","United States of America","WC Landfill Energy LLC",40.831,-75.0158,"Solar",NA,NA
"USA","United States of America","WCROC Wind Farm",45.5897,-95.8769,"Wind",NA,NA
"USA","United States of America","WEA Texas Bayonne",40.6772,-74.0919,"Solar",NA,NA
"USA","United States of America","WED Coventry 1",41.6758,-71.7075,"Wind",NA,NA
"USA","United States of America","WED Coventry 2",41.6725,-71.7058,"Wind",NA,NA
"USA","United States of America","WED Coventry 3",41.6956,-71.7208,"Wind",NA,NA
"USA","United States of America","WED Coventry 4",41.6864,-71.7283,"Wind",NA,NA
"USA","United States of America","WED Coventry 5",41.6597,-71.6997,"Wind",NA,NA
"USA","United States of America","WED Coventry 6",41.6697,-71.7083,"Wind",NA,NA
"USA","United States of America","WED Kingstown Solar I  LLC - West",41.4918,-71.6246,"Solar",NA,NA
"USA","United States of America","WED Kingstown Solar I - East Array",41.4923,-71.6191,"Solar",NA,NA
"USA","United States of America","WED NK Green",41.5817,-71.4867,"Wind",NA,NA
"USA","United States of America","WED Portsmouth One  LLC",41.612,-71.2493,"Wind",NA,NA
"USA","United States of America","WED Stilson Solar",41.5188,-71.6865,"Solar",NA,NA
"USA","United States of America","WFEC GenCo LLC",35.0833,-98.2264,"Gas","OK","MRO"
"USA","United States of America","WPPI Hartford DG",43.3358,-88.4097,"Oil","WI","MRO"
"USA","United States of America","WSMR I",32.3958,-106.4772,"Solar",NA,NA
"USA","United States of America","WWRF Solar Plant",39.5229,-107.8134,"Solar",NA,NA
"USA","United States of America","WWTP Power Generation Station",37.8258,-122.2961,"Biomass","CA","WECC"
"USA","United States of America","WYM 1250 Palmer LLC",42.1511,-72.2697,"Solar",NA,NA
"USA","United States of America","Wabash Valley Power IGCC",39.53,-87.4247,"Gas","IN","RFC"
"USA","United States of America","Wabasha Holdco Solar CSG",44.3671,-92.0193,"Solar",NA,NA
"USA","United States of America","Wabuska",39.1641,-119.1801,"Geothermal",NA,NA
"USA","United States of America","Waco Farm",35.3522,-81.4261,"Solar",NA,NA
"USA","United States of America","Waddell",33.8447,-112.2714,"Hydro",NA,NA
"USA","United States of America","Wadesboro Farm 1",34.9911,-80.0973,"Solar",NA,NA
"USA","United States of America","Wadesboro Farm 2",35.0234,-80.0932,"Solar",NA,NA
"USA","United States of America","Wadesboro Farm 3",34.9694,-80.051,"Solar",NA,NA
"USA","United States of America","Wadesboro Solar",34.9739,-80.029,"Solar",NA,NA
"USA","United States of America","Wadham Energy LP",39.1062,-122.1096,"Waste","CA","WECC"
"USA","United States of America","Wading River",40.9569,-72.8774,"Oil","NY","NPCC"
"USA","United States of America","Wadsworth",41.0039,-81.7622,"Oil",NA,NA
"USA","United States of America","Wagner Wind LLC",33.9089,-116.5556,"Wind",NA,NA
"USA","United States of America","Wagon Trail LLC",45.6531,-119.4625,"Wind",NA,NA
"USA","United States of America","Wagstaff Farm 1",36.4586,-78.9567,"Solar",NA,NA
"USA","United States of America","Wahoo",41.2118,-96.6115,"Gas","NE","MRO"
"USA","United States of America","Waiau",21.389,-157.9615,"Oil","HI","HICC"
"USA","United States of America","Waiau Hydro",19.7203,-155.1189,"Hydro",NA,NA
"USA","United States of America","Waihonu North Solar",21.4706,-158.0133,"Solar",NA,NA
"USA","United States of America","Waihonu South Solar",21.4689,-158.0164,"Solar",NA,NA
"USA","United States of America","Wailuku River Hydroelectric",19.713,-155.1486,"Hydro",NA,NA
"USA","United States of America","Waimea",20.0252,-155.6955,"Oil","HI","HICC"
"USA","United States of America","Wainiha Hydro",22.1963,-159.5561,"Hydro",NA,NA
"USA","United States of America","Wake County LFG Facility",35.674,-78.854,"Waste","NC","SERC"
"USA","United States of America","Wake Wind Energy Center",33.825,-101.0997,"Wind",NA,NA
"USA","United States of America","WakeSun CSG  LLC",45.4729,-94.4064,"Solar",NA,NA
"USA","United States of America","Wakefern Food Corp",40.51,-74.3283,"Solar",NA,NA
"USA","United States of America","Wakefield",42.2691,-96.8621,"Gas","NE","MRO"
"USA","United States of America","Wakefield Solar",35.8142,-78.3124,"Solar",NA,NA
"USA","United States of America","Wal-Mart Truth or Consequences PV",33.1526,-107.2498,"Solar",NA,NA
"USA","United States of America","Walden",41.56,-74.1952,"Hydro",NA,NA
"USA","United States of America","Walgreens Woodland Distribution Center",38.6749,-121.7134,"Solar",NA,NA
"USA","United States of America","Wallace",35.29,-77.54,"Solar",NA,NA
"USA","United States of America","Wallace Dam",33.3498,-83.1574,"Hydro",NA,NA
"USA","United States of America","Wallenpaupack",41.4679,-75.1309,"Hydro",NA,NA
"USA","United States of America","Wallingford Energy",41.4487,-72.8354,"Gas","CT","NPCC"
"USA","United States of America","Wallowa Falls",45.2667,-117.2127,"Hydro",NA,NA
"USA","United States of America","Wallys Wind Farm LLC",44.2851,-96.4333,"Wind",NA,NA
"USA","United States of America","Walmart Casa Grande",32.8668,-111.7718,"Solar",NA,NA
"USA","United States of America","Walnut",37.4903,-120.9044,"Gas","CA","WECC"
"USA","United States of America","Walnut Creek Energy Park",34.0087,-117.9449,"Gas","CA","WECC"
"USA","United States of America","Walnut Energy Center",37.4878,-120.8956,"Gas","CA","WECC"
"USA","United States of America","Walnut Springs Solar",32.0787,-97.7685,"Solar",NA,NA
"USA","United States of America","Walnut Wind Farm",41.4517,-95.2383,"Wind",NA,NA
"USA","United States of America","Walpole Solar 2",42.1172,-71.2658,"Solar",NA,NA
"USA","United States of America","Walt Disney World Solar Facility",28.3737,-81.5626,"Solar",NA,NA
"USA","United States of America","Walter Bouldin Dam",32.5839,-86.2831,"Hydro",NA,NA
"USA","United States of America","Walter C Beckjord",38.9917,-84.2981,"Storage",NA,NA
"USA","United States of America","Walter F George",31.6245,-85.0652,"Hydro",NA,NA
"USA","United States of America","Walter Scott Jr Energy Center",41.18,-95.8408,"Coal","IA","MRO"
"USA","United States of America","Walters",35.6946,-83.0503,"Hydro",NA,NA
"USA","United States of America","Walters Solar (FLS 260)",34.4969,-79.0489,"Solar",NA,NA
"USA","United States of America","Walterville",44.0696,-122.835,"Hydro",NA,NA
"USA","United States of America","Walton 1 Solar Facility",38.8502,-84.5923,"Solar",NA,NA
"USA","United States of America","Walton 2 Solar Facility",38.8502,-84.5923,"Solar",NA,NA
"USA","United States of America","Walton Bainbridge Power Facility",30.911,-84.5473,"Oil","GA","SERC"
"USA","United States of America","Walton County Power LLC",33.8148,-83.6954,"Gas","GA","SERC"
"USA","United States of America","Walton Discover Power Facility",32.541,-85.0389,"Gas","AL","SERC"
"USA","United States of America","Walton Street Substation",37.7881,-90.4336,"Oil","MO","SERC"
"USA","United States of America","Wamego",39.1992,-96.3086,"Gas","KS","MRO"
"USA","United States of America","Wanapum",46.8731,-119.9703,"Hydro",NA,NA
"USA","United States of America","Wanship",40.7904,-111.4043,"Hydro",NA,NA
"USA","United States of America","Wansley",33.4134,-85.0323,"Coal","GA","SERC"
"USA","United States of America","Wansley Combined Cycle",33.4064,-85.037,"Gas","GA","SERC"
"USA","United States of America","Wansley Unit 9",33.4083,-85.0403,"Gas","GA","SERC"
"USA","United States of America","Wappinger Falls Hydroelectric",41.5984,-73.922,"Hydro",NA,NA
"USA","United States of America","Wapsie Valley Creamery Back Up Generator",42.4778,-91.8911,"Oil",NA,NA
"USA","United States of America","Wapsipinicon Wind Project",43.8006,-92.6822,"Wind",NA,NA
"USA","United States of America","Ward Butte Windfarm LLC",45.6967,-119.4097,"Wind",NA,NA
"USA","United States of America","Ward WTP",35.9678,-79.9708,"Oil","NC","SERC"
"USA","United States of America","Ware Shoals Hydro Project",34.404,-82.2336,"Hydro",NA,NA
"USA","United States of America","Wareham MA 1",41.8017,-70.7046,"Solar",NA,NA
"USA","United States of America","Warm Springs Hydro Project",38.7221,-123.0112,"Hydro",NA,NA
"USA","United States of America","Warm Springs Power Enterprises",44.7242,-121.2477,"Hydro",NA,NA
"USA","United States of America","Warner Lambert",42.2993,-83.7053,"Oil","MI","RFC"
"USA","United States of America","Warren",41.8359,-79.1887,"Oil","PA","RFC"
"USA","United States of America","Warren County",38.9717,-78.1772,"Gas","VA","SERC"
"USA","United States of America","Warren County Solar",40.789,-75.107,"Solar",NA,NA
"USA","United States of America","Warren DPC Solar",44.9596,-92.5182,"Solar",NA,NA
"USA","United States of America","Warren F Sam Beasley Generation Station",39.2792,-75.6239,"Gas","DE","RFC"
"USA","United States of America","Warrensburg Hydroelectric",43.4833,-73.7986,"Hydro",NA,NA
"USA","United States of America","Warrenton Farm",36.415,-78.1711,"Solar",NA,NA
"USA","United States of America","Warrick",37.915,-87.3328,"Coal","IN","RFC"
"USA","United States of America","Warrior Ridge Hydro",40.54,-78.0346,"Hydro",NA,NA
"USA","United States of America","Warsaw Farm",35.0056,-78.1258,"Solar",NA,NA
"USA","United States of America","Warsaw I",35.01,-78.11,"Solar",NA,NA
"USA","United States of America","Warsaw II",35.01,-78.05,"Solar",NA,NA
"USA","United States of America","Waseca Solar",44.0924,-93.531,"Solar",NA,NA
"USA","United States of America","Washington",39.7306,-96.9795,"Oil","KS","MRO"
"USA","United States of America","Washington Airport Solar LLC",35.5653,-77.0536,"Solar",NA,NA
"USA","United States of America","Washington City Electric Generation",37.155,-113.4392,"Gas","UT","WECC"
"USA","United States of America","Washington County Cogeneration Facility",31.2504,-88.0156,"Gas","AL","SERC"
"USA","United States of America","Washington County Power LLC",33.0922,-82.98,"Gas","GA","SERC"
"USA","United States of America","Washington Energy Facility",39.58,-81.6564,"Gas","OH","RFC"
"USA","United States of America","Washington Island",45.3709,-86.9308,"Oil","WI","RFC"
"USA","United States of America","Washington Millfield Solar  LLC",35.4994,-76.8336,"Solar",NA,NA
"USA","United States of America","Washington White Post Solar LLC",35.5052,-76.8484,"Solar",NA,NA
"USA","United States of America","Washoe",39.3022,-119.5604,"Hydro",NA,NA
"USA","United States of America","Wasson CO2 Removal Plant",33.0099,-102.7569,"Gas","TX","MRO"
"USA","United States of America","Waste Management Arden LFGTE",40.2058,-80.2611,"Waste",NA,NA
"USA","United States of America","Waste Management Bethel LFGTE",37.0764,-76.4444,"Waste",NA,NA
"USA","United States of America","Waste Management Columbia Ridge LFGTE",45.5739,-120.2969,"Waste",NA,NA
"USA","United States of America","Waste Management Crossroads LFGTE",44.7014,-69.8319,"Waste",NA,NA
"USA","United States of America","Waste Management Eco Vista LFGTE",36.1408,-94.2597,"Waste",NA,NA
"USA","United States of America","Waste Management King George LFGTE",38.2747,-77.3081,"Waste",NA,NA
"USA","United States of America","Waste Management Lockwood LFGTE",39.4933,-119.6203,"Waste",NA,NA
"USA","United States of America","Waste Management Madison County LFGTE",43.0336,-75.7028,"Waste",NA,NA
"USA","United States of America","Waste Management Middle Peninsula LFGTE",37.5197,-76.6245,"Waste",NA,NA
"USA","United States of America","Waste Management Naples LFGTE Project",26.1558,-81.6581,"Waste",NA,NA
"USA","United States of America","Waste Management Northern Oaks LFGTE",43.9906,-84.8003,"Waste",NA,NA
"USA","United States of America","Waste Management Piedmont LFGTE Project",36.1936,-80.0406,"Waste",NA,NA
"USA","United States of America","Waste Management Rolling Meadows LFGTE",39.1746,-95.7311,"Waste",NA,NA
"USA","United States of America","Waste Mangement Redwood LFGTE",38.1608,-122.565,"Waste",NA,NA
"USA","United States of America","Waste Water Plant Generator",37.2278,-96.9897,"Oil",NA,NA
"USA","United States of America","Waste Water Treatment Plant",42.41,-73.24,"Solar",NA,NA
"USA","United States of America","Watauga",36.3413,-82.1264,"Hydro",NA,NA
"USA","United States of America","Watchtower Educational Center",41.4984,-73.5746,"Gas",NA,NA
"USA","United States of America","Water Filter Plant #2",35.7377,-81.7278,"Oil","NC","SERC"
"USA","United States of America","Water Reclamation Plant",44.0647,-92.4692,"Biomass","MN","MRO"
"USA","United States of America","Water Street Station",43.5828,-83.8967,"Gas","MI","RFC"
"USA","United States of America","Water Treatment 1 & 2",41.3469,-72.0411,"Oil","CT","NPCC"
"USA","United States of America","Water Treatment Plant Generators",38.7607,-77.6209,"Oil","VA","SERC"
"USA","United States of America","Waterbury 22",44.3813,-72.7677,"Hydro",NA,NA
"USA","United States of America","Waterbury Generation",41.5444,-73.0417,"Gas","CT","NPCC"
"USA","United States of America","Wateree",33.8264,-80.6228,"Coal","SC","SERC"
"USA","United States of America","Wateree Hydro",34.3355,-80.7021,"Hydro",NA,NA
"USA","United States of America","Waterford 1 & 2",29.9989,-90.4768,"Gas","LA","SERC"
"USA","United States of America","Waterford 3",29.9953,-90.4716,"Nuclear",NA,NA
"USA","United States of America","Waterford Holdco CSG",44.4755,-93.1986,"Solar",NA,NA
"USA","United States of America","Waterford Power  LLC",39.5333,-81.7178,"Gas",NA,NA
"USA","United States of America","Waterloo",38.3348,-90.1589,"Oil","IL","SERC"
"USA","United States of America","Waterloo Hydroelectric Project",42.9019,-76.8623,"Hydro",NA,NA
"USA","United States of America","Waterloo Lundquist",42.5062,-92.3456,"Oil","IA","MRO"
"USA","United States of America","Waterloo Solar  LLC",41.4339,-85.0439,"Solar",NA,NA
"USA","United States of America","Waterport",43.3272,-78.2394,"Hydro",NA,NA
"USA","United States of America","Waters River",42.5429,-70.9283,"Gas","MA","NPCC"
"USA","United States of America","Waterside Power  LLC",41.0372,-73.5564,"Oil",NA,NA
"USA","United States of America","Watertown",43.9758,-75.8747,"Hydro",NA,NA
"USA","United States of America","Watertown Power Plant",44.9017,-97.1083,"Oil","SD","MRO"
"USA","United States of America","Watervliet PV",42.19,-86.23,"Solar",NA,NA
"USA","United States of America","Watkins Manufacturing Co.",33.1438,-117.2369,"Gas","CA","WECC"
"USA","United States of America","Watson Cogeneration",33.8166,-118.2448,"Gas","CA","WECC"
"USA","United States of America","Watson Seed Farm PV1",36.1297,-77.7214,"Solar",NA,NA
"USA","United States of America","Watts 3115",34.6008,-117.6422,"Solar",NA,NA
"USA","United States of America","Watts Bar Hydro",35.6197,-84.7855,"Hydro",NA,NA
"USA","United States of America","Watts Bar Nuclear Plant",35.6021,-84.7895,"Nuclear",NA,NA
