name,class,attribute,value
IDN_Coa_PLTUSumbarT13079,Generator,Longitude,100.3727
IDN_Coa_PLTUSuparma13080,Generator,Latitude,-2.5213
IDN_Coa_PLTUSuparma13080,Generator,Longitude,121.357
IDN_Coa_PLTUSuralaya13081,Generator,Latitude,-5.892
IDN_Coa_PLTUSuralaya13081,Generator,Longitude,106.03
IDN_Coa_PLTUTabalong13082,Generator,Latitude,-2.5213
IDN_Coa_PLTUTabalong13082,Generator,Longitude,121.357
IDN_Coa_PLTUTambakLor13083,Generator,Latitude,-6.9507
IDN_Coa_PLTUTambakLor13083,Generator,Longitude,110.4304
IDN_Coa_PLTUTanjungAl13084,Generator,Latitude,-2.5213
IDN_Coa_PLTUTanjungAl13084,Generator,Longitude,121.357
IDN_Coa_PLTUTanjungEn13085,Generator,Latitude,-3.7316
IDN_Coa_PLTUTanjungEn13085,Generator,Longitude,103.7975
IDN_Coa_PLTUTanjungJa13086,Generator,Latitude,-6.446
IDN_Coa_PLTUTanjungJa13086,Generator,Longitude,110.7423
IDN_Coa_PLTUTanjungJa13087,Generator,Latitude,-6.446
IDN_Coa_PLTUTanjungJa13087,Generator,Longitude,110.7423
IDN_Coa_PLTUTanjungKa13088,Generator,Latitude,1.0455
IDN_Coa_PLTUTanjungKa13088,Generator,Longitude,104.133
IDN_Coa_PLTUTarahan13089,Generator,Latitude,-5.518
IDN_Coa_PLTUTarahan13089,Generator,Longitude,105.35
IDN_Coa_PLTUTarahan313090,Generator,Latitude,-5.518
IDN_Coa_PLTUTarahan313090,Generator,Longitude,105.35
IDN_Coa_PLTUTello13091,Generator,Latitude,-5.14
IDN_Coa_PLTUTello13091,Generator,Longitude,119.4221
IDN_Coa_PLTUTonasaII13092,Generator,Latitude,-4.7846
IDN_Coa_PLTUTonasaII13092,Generator,Longitude,119.6163
IDN_Coa_PurwakartaIndo13102,Generator,Latitude,-6.5539
IDN_Coa_PurwakartaIndo13102,Generator,Longitude,107.4137
IDN_Coa_SulawesiMining13112,Generator,Latitude,-2.8274
IDN_Coa_SulawesiMining13112,Generator,Longitude,122.1553
IDN_Coa_TanjungAwarAw13117,Generator,Latitude,-6.8105
IDN_Coa_TanjungAwarAw13117,Generator,Longitude,111.9955
IDN_Gas_NorthDuriCoge13001,Generator,Latitude,1.3722
IDN_Gas_NorthDuriCoge13001,Generator,Longitude,101.226
IDN_Gas_PLTGBelawan13004,Generator,Latitude,3.5833
IDN_Gas_PLTGBelawan13004,Generator,Longitude,98.6667
IDN_Gas_PLTGBelawanTT13005,Generator,Latitude,3.5833
IDN_Gas_PLTGBelawanTT13005,Generator,Longitude,98.6667
IDN_Gas_PLTGBSingkawan13024,Generator,Latitude,0.9
IDN_Gas_PLTGBSingkawan13024,Generator,Longitude,109
IDN_Gas_PLTGBTanjungB13025,Generator,Latitude,-0.5
IDN_Gas_PLTGBTanjungB13025,Generator,Longitude,117.15
IDN_Gas_PLTGCikarangL13006,Generator,Latitude,-6.1133
IDN_Gas_PLTGCikarangL13006,Generator,Longitude,106.7788
IDN_Gas_PLTGCilacap13007,Generator,Latitude,-7.7264
IDN_Gas_PLTGCilacap13007,Generator,Longitude,109.0094
IDN_Gas_PLTGDuriexPL13008,Generator,Latitude,-7.4064
IDN_Gas_PLTGDuriexPL13008,Generator,Longitude,109.5842
IDN_Gas_PLTGexPLTDS13003,Generator,Latitude,-7.4064
IDN_Gas_PLTGexPLTDS13003,Generator,Longitude,109.5842
IDN_Gas_PLTGGilimanuk13009,Generator,Latitude,-8.1716
IDN_Gas_PLTGGilimanuk13009,Generator,Longitude,114.4344
IDN_Gas_PLTGGrati13010,Generator,Latitude,-7.6517
IDN_Gas_PLTGGrati13010,Generator,Longitude,113.0244
IDN_Gas_PLTGGresik13011,Generator,Latitude,-7.1633
IDN_Gas_PLTGGresik13011,Generator,Longitude,112.6615
IDN_Gas_PLTGKeramasan13012,Generator,Latitude,-2.9167
IDN_Gas_PLTGKeramasan13012,Generator,Longitude,104.7458
IDN_Gas_PLTGKeramasan13013,Generator,Latitude,-2.9167
IDN_Gas_PLTGKeramasan13013,Generator,Longitude,104.7458
IDN_Gas_PLTGKrakatauP13014,Generator,Latitude,-6.0048
IDN_Gas_PLTGKrakatauP13014,Generator,Longitude,105.9961
IDN_Gas_PLTGMuaraTawa13015,Generator,Latitude,-6.0867
IDN_Gas_PLTGMuaraTawa13015,Generator,Longitude,106.9987
IDN_Gas_PLTGMuaraTawa13016,Generator,Latitude,-6.0867
IDN_Gas_PLTGMuaraTawa13016,Generator,Longitude,106.9987
IDN_Gas_PLTGPemaron13017,Generator,Latitude,-8.1189
IDN_Gas_PLTGPemaron13017,Generator,Longitude,115.0887
IDN_Gas_PLTGPesanggara13018,Generator,Latitude,-8.7157
IDN_Gas_PLTGPesanggara13018,Generator,Longitude,115.214
IDN_Gas_PLTGPriok13019,Generator,Latitude,-6.1071
IDN_Gas_PLTGPriok13019,Generator,Longitude,106.8716
IDN_Gas_PLTGSengkangW13020,Generator,Latitude,-5.14
IDN_Gas_PLTGSengkangW13020,Generator,Longitude,119.4221
IDN_Gas_PLTGSunyaragi13021,Generator,Latitude,-7.4064
IDN_Gas_PLTGSunyaragi13021,Generator,Longitude,109.5842
IDN_Gas_PLTGTarakan13022,Generator,Latitude,3.3
IDN_Gas_PLTGTarakan13022,Generator,Longitude,117.6333
IDN_Gas_PLTGTello13023,Generator,Latitude,-5.14
IDN_Gas_PLTGTello13023,Generator,Longitude,119.4221
IDN_Gas_PLTGUBekasiPo13026,Generator,Latitude,-6.2611
IDN_Gas_PLTGUBekasiPo13026,Generator,Longitude,107.1528
IDN_Gas_PLTGUBelawan13027,Generator,Latitude,3.7715
IDN_Gas_PLTGUBelawan13027,Generator,Longitude,98.6687
IDN_Gas_PLTGUCilegon13028,Generator,Latitude,-5.9306
IDN_Gas_PLTGUCilegon13028,Generator,Longitude,106.1042
IDN_Gas_PLTGUGrati13029,Generator,Latitude,-7.6517
IDN_Gas_PLTGUGrati13029,Generator,Longitude,113.0244
IDN_Gas_PLTGUGresik13030,Generator,Latitude,-7.1633
IDN_Gas_PLTGUGresik13030,Generator,Longitude,112.6615
IDN_Gas_PLTGUKrakatau13031,Generator,Latitude,-5.9924
IDN_Gas_PLTGUKrakatau13031,Generator,Longitude,105.9849
IDN_Gas_PLTGUMuaraKar13032,Generator,Latitude,-6.1087
IDN_Gas_PLTGUMuaraKar13032,Generator,Longitude,106.7877
IDN_Gas_PLTGUMuaraKar13033,Generator,Latitude,-6.1087
IDN_Gas_PLTGUMuaraKar13033,Generator,Longitude,106.7877
IDN_Gas_PLTGUMuaraKar13034,Generator,Latitude,-6.1087
IDN_Gas_PLTGUMuaraKar13034,Generator,Longitude,106.7877
IDN_Gas_PLTGUMuaraTaw13035,Generator,Latitude,-6.0867
IDN_Gas_PLTGUMuaraTaw13035,Generator,Longitude,106.9987
IDN_Gas_PLTGUMuaraTaw13036,Generator,Latitude,-6.0867
IDN_Gas_PLTGUMuaraTaw13036,Generator,Longitude,106.9987
IDN_Gas_PLTGUPriokBlo13037,Generator,Latitude,-6.1102
IDN_Gas_PLTGUPriokBlo13037,Generator,Longitude,106.8671
IDN_Gas_PLTGUSengkang13038,Generator,Latitude,-5.14
IDN_Gas_PLTGUSengkang13038,Generator,Longitude,119.4221
IDN_Gas_PLTGUTambakLo13039,Generator,Latitude,-6.9505
IDN_Gas_PLTGUTambakLo13039,Generator,Longitude,110.434
IDN_Gas_PLTMGPanaran13040,Generator,Latitude,0.1807
IDN_Gas_PLTMGPanaran13040,Generator,Longitude,101.8444
IDN_Gas_PLTMGPulauBun13041,Generator,Latitude,3.5
IDN_Gas_PLTMGPulauBun13041,Generator,Longitude,117.8333
IDN_Gas_PLTMGTj_Jabun13042,Generator,Latitude,-1.0167
IDN_Gas_PLTMGTj_Jabun13042,Generator,Longitude,104.3667
IDN_Geo_Darajat112967,Generator,Latitude,-7.2173
IDN_Geo_Darajat112967,Generator,Longitude,107.7394
IDN_Geo_Darajat2312968,Generator,Latitude,-7.2173
IDN_Geo_Darajat2312968,Generator,Longitude,107.7394
IDN_Geo_Dieng12969,Generator,Latitude,-7.2061
IDN_Geo_Dieng12969,Generator,Longitude,109.9119
IDN_Geo_GunungSalak12973,Generator,Latitude,-6.7416
IDN_Geo_GunungSalak12973,Generator,Longitude,106.648
IDN_Geo_Kamojang1212977,Generator,Latitude,-6.4239
IDN_Geo_Kamojang1212977,Generator,Longitude,107.4553
IDN_Geo_Kamojang412978,Generator,Latitude,-6.4239
IDN_Geo_Kamojang412978,Generator,Longitude,107.4553
IDN_Geo_LahendongBina12987,Generator,Latitude,1.3346
IDN_Geo_LahendongBina12987,Generator,Longitude,124.8392
IDN_Geo_LahendongIV12988,Generator,Latitude,1.2542
IDN_Geo_LahendongIV12988,Generator,Longitude,124.8225
IDN_Geo_Ulubelu1213124,Generator,Latitude,-5.3096
IDN_Geo_Ulubelu1213124,Generator,Longitude,104.5733
IDN_Geo_WayangWindu13125,Generator,Latitude,-7.1966
IDN_Geo_WayangWindu13125,Generator,Longitude,107.6258
IDN_Hyd_AsahanI12953,Generator,Latitude,2.5113
IDN_Hyd_AsahanI12953,Generator,Longitude,99.259
IDN_Hyd_Bakaru12954,Generator,Latitude,-3.1141
IDN_Hyd_Bakaru12954,Generator,Longitude,119.6042
IDN_Hyd_Balambano12955,Generator,Latitude,-2.5213
IDN_Hyd_Balambano12955,Generator,Longitude,121.357
IDN_Hyd_BengkokDagosa12958,Generator,Latitude,-6.6247
IDN_Hyd_BengkokDagosa12958,Generator,Longitude,107.5564
IDN_Hyd_BesaiWayKan12959,Generator,Latitude,-4.9822
IDN_Hyd_BesaiWayKan12959,Generator,Longitude,104.8051
IDN_Hyd_Bilibili12960,Generator,Latitude,-5.2779
IDN_Hyd_Bilibili12960,Generator,Longitude,119.5817
IDN_Hyd_Cikalongsaguli12963,Generator,Latitude,-6.9039
IDN_Hyd_Cikalongsaguli12963,Generator,Longitude,107.6186
IDN_Hyd_CirataIII12966,Generator,Latitude,-6.7004
IDN_Hyd_CirataIII12966,Generator,Longitude,107.3671
IDN_Hyd_GiringanPame12970,Generator,Latitude,-7.7201
IDN_Hyd_GiringanPame12970,Generator,Longitude,111.6715
IDN_Hyd_GolangPameka12971,Generator,Latitude,-8.1408
IDN_Hyd_GolangPameka12971,Generator,Longitude,111.1317
IDN_Hyd_Jatiluhur12974,Generator,Latitude,-6.523
IDN_Hyd_Jatiluhur12974,Generator,Longitude,107.389
IDN_Hyd_Ketengermric12983,Generator,Latitude,-7.5097
IDN_Hyd_Ketengermric12983,Generator,Longitude,109.2778
IDN_Hyd_KlambuMrica12984,Generator,Latitude,-7.0069
IDN_Hyd_KlambuMrica12984,Generator,Longitude,110.7964
IDN_Hyd_KotoPanjangKa12985,Generator,Latitude,0.2905
IDN_Hyd_KotoPanjangKa12985,Generator,Longitude,100.8814
IDN_Hyd_Kracaksaguling12986,Generator,Latitude,-6.9039
IDN_Hyd_Kracaksaguling12986,Generator,Longitude,107.6186
IDN_Hyd_Lamajansagulin12989,Generator,Latitude,-6.9039
IDN_Hyd_Lamajansagulin12989,Generator,Longitude,107.6186
IDN_Hyd_Larona12991,Generator,Latitude,-2.8194
IDN_Hyd_Larona12991,Generator,Longitude,121.5783
IDN_Hyd_LauRenun12992,Generator,Latitude,3.0824
IDN_Hyd_LauRenun12992,Generator,Longitude,98.065
IDN_Hyd_LodoyoBranta12993,Generator,Latitude,-8.1613
IDN_Hyd_LodoyoBranta12993,Generator,Longitude,112.2173
IDN_Hyd_ManinjauIII12994,Generator,Latitude,-0.2923
IDN_Hyd_ManinjauIII12994,Generator,Longitude,100.152
IDN_Hyd_MendalanBran12996,Generator,Latitude,-7.854
IDN_Hyd_MendalanBran12996,Generator,Longitude,112.3316
IDN_Hyd_Musi12999,Generator,Latitude,-3.766
IDN_Hyd_Musi12999,Generator,Longitude,102.435
IDN_Hyd_NgebelPameka13000,Generator,Latitude,-7.7891
IDN_Hyd_NgebelPameka13000,Generator,Longitude,111.6167
IDN_Hyd_PB_SudirmanMr13002,Generator,Latitude,-7.3927
IDN_Hyd_PB_SudirmanMr13002,Generator,Longitude,109.6054
IDN_Hyd_PejengkolanMri13094,Generator,Latitude,-7.5694
IDN_Hyd_PejengkolanMri13094,Generator,Longitude,109.8006
IDN_Hyd_PlenganSagulin13101,Generator,Latitude,-6.9039
IDN_Hyd_PlenganSagulin13101,Generator,Longitude,107.6186
IDN_Hyd_RiamKananpang13103,Generator,Latitude,-3.5156
IDN_Hyd_RiamKananpang13103,Generator,Longitude,115.0074
IDN_Hyd_Saguling13104,Generator,Latitude,-6.9126
IDN_Hyd_Saguling13104,Generator,Longitude,107.3663
IDN_Hyd_SemporMrica13105,Generator,Latitude,-7.4733
IDN_Hyd_SemporMrica13105,Generator,Longitude,109.3331
IDN_Hyd_SengguruhBra13106,Generator,Latitude,-8.1764
IDN_Hyd_SengguruhBra13106,Generator,Longitude,112.551
IDN_Hyd_SidorejoMrica13107,Generator,Latitude,-7.4764
IDN_Hyd_SidorejoMrica13107,Generator,Longitude,110.2622
IDN_Hyd_Siguraguraas13108,Generator,Latitude,2.5196
IDN_Hyd_Siguraguraas13108,Generator,Longitude,99.2793
IDN_Hyd_Singkarak13110,Generator,Latitude,-0.6909
IDN_Hyd_Singkarak13110,Generator,Longitude,100.6034
IDN_Hyd_Sipansihaporas13111,Generator,Latitude,1.7427
IDN_Hyd_Sipansihaporas13111,Generator,Longitude,98.7792
IDN_Hyd_SutamiKarang13114,Generator,Latitude,-8.1606
IDN_Hyd_SutamiKarang13114,Generator,Longitude,112.4443
IDN_Hyd_Tanggaasahan13116,Generator,Latitude,2.5479
IDN_Hyd_Tanggaasahan13116,Generator,Longitude,99.3028
IDN_Hyd_TimoMrica13121,Generator,Latitude,-6.9485
IDN_Hyd_TimoMrica13121,Generator,Longitude,110.4069
IDN_Hyd_TulungagungB13122,Generator,Latitude,-8.0657
IDN_Hyd_TulungagungB13122,Generator,Longitude,111.9025
IDN_Hyd_Ubrugsaguling13123,Generator,Latitude,-6.9039
IDN_Hyd_Ubrugsaguling13123,Generator,Longitude,107.6186
IDN_Hyd_WlingiBranta13126,Generator,Latitude,-8.0776
IDN_Hyd_WlingiBranta13126,Generator,Longitude,112.3311
IDN_Hyd_WonorejoPame13127,Generator,Latitude,-8.1136
IDN_Hyd_WonorejoPame13127,Generator,Longitude,112.2869
IDN_Oil_Ampenan12951,Generator,Latitude,-8.5667
IDN_Oil_Ampenan12951,Generator,Longitude,116.0667
IDN_Oil_BitungMenado12961,Generator,Latitude,1.4451
IDN_Oil_BitungMenado12961,Generator,Longitude,125.1824
IDN_Oil_GunungMalang12972,Generator,Latitude,-6.7409
IDN_Oil_GunungMalang12972,Generator,Longitude,106.673
IDN_Oil_KayuMerahTe12979,Generator,Latitude,0.8
IDN_Oil_KayuMerahTe12979,Generator,Longitude,127.4
IDN_Oil_KendariRenta12981,Generator,Latitude,1.0591
IDN_Oil_KendariRenta12981,Generator,Longitude,120.798
IDN_Oil_Minahasarent12998,Generator,Latitude,-1.4789
IDN_Oil_Minahasarent12998,Generator,Longitude,122.3858
IDN_Oil_PemaronBOO13096,Generator,Latitude,-8.1189
IDN_Oil_PemaronBOO13096,Generator,Longitude,115.0887
IDN_Oil_Pesanggaran13098,Generator,Latitude,-8.7157
IDN_Oil_Pesanggaran13098,Generator,Longitude,115.214
IDN_Oil_PesanggaranBOO13099,Generator,Latitude,-8.7157
IDN_Oil_PesanggaranBOO13099,Generator,Longitude,115.214
IDN_Oil_PesanggaranBOT13100,Generator,Latitude,-8.7157
IDN_Oil_PesanggaranBOT13100,Generator,Longitude,115.214
IDN_Oil_Silae13109,Generator,Latitude,-0.8917
IDN_Oil_Silae13109,Generator,Longitude,119.8707
IDN_Oil_SuppaParepa13113,Generator,Latitude,-4.0135
IDN_Oil_SuppaParepa13113,Generator,Longitude,119.6255
IDN_Oil_TalangPadang13115,Generator,Latitude,-0.9492
IDN_Oil_TalangPadang13115,Generator,Longitude,100.3543
IDN_Oil_Tegineneng13118,Generator,Latitude,-5.6015
IDN_Oil_Tegineneng13118,Generator,Longitude,104.7988
IDN_Oil_Tello13119,Generator,Latitude,-5.14
IDN_Oil_Tello13119,Generator,Longitude,119.4221
IDN_Oil_TenauKupang13120,Generator,Latitude,-10.1667
IDN_Oil_TenauKupang13120,Generator,Longitude,123.5833
IND_Bio_ARVINDNAGARSUG12107,Generator,Latitude,18.0845
IND_Bio_ARVINDNAGARSUG12107,Generator,Longitude,76.1851
IND_Bio_ASHOKNAGARMILL12108,Generator,Latitude,19.5867
IND_Bio_ASHOKNAGARMILL12108,Generator,Longitude,74.7061
IND_Bio_ATHANISUGAR12109,Generator,Latitude,16.7708
IND_Bio_ATHANISUGAR12109,Generator,Longitude,74.9191
IND_Bio_BAGALKOTICP12128,Generator,Latitude,16.2804
IND_Bio_BAGALKOTICP12128,Generator,Longitude,75.225
IND_Bio_BELGAUMUGAR12155,Generator,Latitude,16.6505
IND_Bio_BELGAUMUGAR12155,Generator,Longitude,74.8209
IND_Bio_BELLADBAGEWADI12156,Generator,Latitude,16.2774
IND_Bio_BELLADBAGEWADI12156,Generator,Longitude,74.7111
IND_Bio_BHANDARAVARAM12164,Generator,Latitude,21.0813
IND_Bio_BHANDARAVARAM12164,Generator,Longitude,79.7708
IND_Bio_BILIYAKALANPLA12178,Generator,Latitude,25.2267
IND_Bio_BILIYAKALANPLA12178,Generator,Longitude,74.6216
IND_Bio_COREGREENSUGA12236,Generator,Latitude,16.5471
IND_Bio_COREGREENSUGA12236,Generator,Longitude,77.0825
IND_Bio_DAUNDSUGAR12248,Generator,Latitude,18.4271
IND_Bio_DAUNDSUGAR12248,Generator,Longitude,74.6338
IND_Bio_DAVANGEREMILL12249,Generator,Latitude,14.3277
IND_Bio_DAVANGEREMILL12249,Generator,Longitude,75.8808
IND_Bio_DNYANESHWARMIL12263,Generator,Latitude,19.4496
IND_Bio_DNYANESHWARMIL12263,Generator,Longitude,75.0382
IND_Bio_DUGGAVATHIMILL12268,Generator,Latitude,14.6284
IND_Bio_DUGGAVATHIMILL12268,Generator,Longitude,75.8448
IND_Bio_HAPURIMILL12334,Generator,Latitude,16.6038
IND_Bio_HAPURIMILL12334,Generator,Longitude,74.4045
IND_Bio_HAVALGASUGAR12336,Generator,Latitude,17.1202
IND_Bio_HAVALGASUGAR12336,Generator,Longitude,76.4004
IND_Bio_HINGOLIMILL12339,Generator,Latitude,19.2829
IND_Bio_HINGOLIMILL12339,Generator,Longitude,77.1384
IND_Bio_HIRIYURBIOMASS12341,Generator,Latitude,13.9808
IND_Bio_HIRIYURBIOMASS12341,Generator,Longitude,76.6279
IND_Bio_JAISALMERGODAW12365,Generator,Latitude,27.601
IND_Bio_JAISALMERGODAW12365,Generator,Longitude,72.2242
IND_Bio_KARADMILL12400,Generator,Latitude,17.1657
IND_Bio_KARADMILL12400,Generator,Longitude,74.2459
IND_Bio_KCSFSANGUR12413,Generator,Latitude,14.7753
IND_Bio_KCSFSANGUR12413,Generator,Longitude,75.3131
IND_Bio_KMDODDISUGAR12423,Generator,Latitude,12.4806
IND_Bio_KMDODDISUGAR12423,Generator,Longitude,77.0411
IND_Bio_KOLHAPURHEMARU12430,Generator,Latitude,16.0327
IND_Bio_KOLHAPURHEMARU12430,Generator,Longitude,74.4583
IND_Bio_KOLHAPURKAGAL12431,Generator,Latitude,16.589
IND_Bio_KOLHAPURKAGAL12431,Generator,Longitude,74.2993
IND_Bio_KOLHAPURKUMBHI12432,Generator,Latitude,16.689
IND_Bio_KOLHAPURKUMBHI12432,Generator,Longitude,74.1201
IND_Bio_KOLLEGALSUGAR12433,Generator,Latitude,12.1056
IND_Bio_KOLLEGALSUGAR12433,Generator,Longitude,76.7606
IND_Bio_KOPPASUGAR12437,Generator,Latitude,12.702
IND_Bio_KOPPASUGAR12437,Generator,Longitude,76.9787
IND_Bio_KUNDARGIMILL12455,Generator,Latitude,16.2651
IND_Bio_KUNDARGIMILL12455,Generator,Longitude,75.5302
IND_Bio_LOKMANGALSUGAR12499,Generator,Latitude,17.4462
IND_Bio_LOKMANGALSUGAR12499,Generator,Longitude,75.7161
IND_Bio_MAHATMASUGAR12520,Generator,Latitude,20.8558
IND_Bio_MAHATMASUGAR12520,Generator,Longitude,78.5814
IND_Bio_MUNOLIDISTILLE12562,Generator,Latitude,15.8555
IND_Bio_MUNOLIDISTILLE12562,Generator,Longitude,75.1002
IND_Bio_NAGPURGMT12581,Generator,Latitude,21.0582
IND_Bio_NAGPURGMT12581,Generator,Longitude,79.485
IND_Bio_NAGPURMILL12582,Generator,Latitude,20.8062
IND_Bio_NAGPURMILL12582,Generator,Longitude,79.0548
IND_Bio_NARASINGPUR12585,Generator,Latitude,22.9649
IND_Bio_NARASINGPUR12585,Generator,Longitude,78.8132
IND_Bio_PARBHANIGANGAK12639,Generator,Latitude,18.9057
IND_Bio_PARBHANIGANGAK12639,Generator,Longitude,76.7282
IND_Bio_RAMANAGARAMMIL12695,Generator,Latitude,12.7145
IND_Bio_RAMANAGARAMMIL12695,Generator,Longitude,77.4524
IND_Bio_RANJANIMILL12702,Generator,Latitude,18.5354
IND_Bio_RANJANIMILL12702,Generator,Longitude,76.245
IND_Bio_SAHAKARSHIROMA12739,Generator,Latitude,17.708
IND_Bio_SAHAKARSHIROMA12739,Generator,Longitude,75.1361
IND_Bio_SAMEERWADIMILL12745,Generator,Latitude,16.3918
IND_Bio_SAMEERWADIMILL12745,Generator,Longitude,75.0411
IND_Bio_SANGLIKRANTI12746,Generator,Latitude,17.1354
IND_Bio_SANGLIKRANTI12746,Generator,Longitude,74.4272
IND_Bio_SANGLIMIRAJBI12747,Generator,Latitude,16.9171
IND_Bio_SANGLIMIRAJBI12747,Generator,Longitude,74.4821
IND_Bio_SANGLIVASANTDA12748,Generator,Latitude,16.881
IND_Bio_SANGLIVASANTDA12748,Generator,Longitude,74.5898
IND_Bio_SANKESHWARMILL12751,Generator,Latitude,16.2478
IND_Bio_SANKESHWARMILL12751,Generator,Longitude,74.5003
IND_Bio_SBTSUGAR12757,Generator,Latitude,19.6125
IND_Bio_SBTSUGAR12757,Generator,Longitude,74.1924
IND_Bio_SHIROLMILL12768,Generator,Latitude,16.7493
IND_Bio_SHIROLMILL12768,Generator,Longitude,74.5854
IND_Bio_SHRIMALAPRABHA12772,Generator,Latitude,15.6933
IND_Bio_SHRIMALAPRABHA12772,Generator,Longitude,74.7162
IND_Bio_SHRISHANKAR12773,Generator,Latitude,17.8676
IND_Bio_SHRISHANKAR12773,Generator,Longitude,74.8405
IND_Bio_SONAIMILL12786,Generator,Latitude,19.3804
IND_Bio_SONAIMILL12786,Generator,Longitude,74.8397
IND_Bio_TUNGABHADRASUG12866,Generator,Latitude,15.6609
IND_Bio_TUNGABHADRASUG12866,Generator,Longitude,76.8756
IND_Bio_VENUNAGARSUGAR12919,Generator,Latitude,17.7382
IND_Bio_VENUNAGARSUGAR12919,Generator,Longitude,75.3218
IND_Bio_YASHWANTRAOMOH12943,Generator,Latitude,17.1653
IND_Bio_YASHWANTRAOMOH12943,Generator,Longitude,74.2456
IND_Coa_ADITYACEMENTW12090,Generator,Latitude,24.7663
IND_Coa_ADITYACEMENTW12090,Generator,Longitude,74.609
IND_Coa_AKALTARATPP12093,Generator,Latitude,21.9603
IND_Coa_AKALTARATPP12093,Generator,Longitude,82.4091
IND_Coa_AKRIMOTALIG12094,Generator,Latitude,23.7689
IND_Coa_AKRIMOTALIG12094,Generator,Longitude,68.6447
IND_Coa_AMARAVATITPP12099,Generator,Latitude,21.0782
IND_Coa_AMARAVATITPP12099,Generator,Longitude,77.9009
IND_Coa_AMARKANTAK12098,Generator,Latitude,23.1642
IND_Coa_AMARKANTAK12098,Generator,Longitude,81.6373
IND_Coa_ANAPARAC12101,Generator,Latitude,24.2007
IND_Coa_ANAPARAC12101,Generator,Longitude,82.8
IND_Coa_ANPARA12103,Generator,Latitude,24.201
IND_Coa_ANPARA12103,Generator,Longitude,82.7891
IND_Coa_ANUPPUR12105,Generator,Latitude,23.0666
IND_Coa_ANUPPUR12105,Generator,Longitude,81.7841
IND_Coa_ANUPURTPP12106,Generator,Latitude,23.0655
IND_Coa_ANUPURTPP12106,Generator,Longitude,81.7865
IND_Coa_AVANTHABHANDAR12111,Generator,Latitude,21.7438
IND_Coa_AVANTHABHANDAR12111,Generator,Longitude,83.2741
IND_Coa_AWARPURCEMENT12112,Generator,Latitude,19.7881
IND_Coa_AWARPURCEMENT12112,Generator,Longitude,79.1518
IND_Coa_BADARPUR12127,Generator,Latitude,28.506
IND_Coa_BADARPUR12127,Generator,Longitude,77.3066
IND_Coa_BAKRESWAR12131,Generator,Latitude,23.8285
IND_Coa_BAKRESWAR12131,Generator,Longitude,87.4513
IND_Coa_BALLARPURBILT12133,Generator,Latitude,19.8601
IND_Coa_BALLARPURBILT12133,Generator,Longitude,79.3421
IND_Coa_BAMANIACEMENT12134,Generator,Latitude,24.6929
IND_Coa_BAMANIACEMENT12134,Generator,Longitude,74.689
IND_Coa_BANDAKHARTPP12135,Generator,Latitude,22.3421
IND_Coa_BANDAKHARTPP12135,Generator,Longitude,82.4305
IND_Coa_BANDEL12136,Generator,Latitude,22.9956
IND_Coa_BANDEL12136,Generator,Longitude,88.4042
IND_Coa_BANSWARACEMENT12142,Generator,Latitude,23.6026
IND_Coa_BANSWARACEMENT12142,Generator,Longitude,74.2562
IND_Coa_BARADARHATPP12143,Generator,Latitude,21.9114
IND_Coa_BARADARHATPP12143,Generator,Longitude,83.1889
IND_Coa_BARAUNI12145,Generator,Latitude,25.3999
IND_Coa_BARAUNI12145,Generator,Longitude,86.0218
IND_Coa_BARHSTPPII12147,Generator,Latitude,25.4865
IND_Coa_BARHSTPPII12147,Generator,Longitude,85.7452
IND_Coa_BARKHERATPP12148,Generator,Latitude,28.4723
IND_Coa_BARKHERATPP12148,Generator,Longitude,79.8066
IND_Coa_BARSINGARLIGNI12149,Generator,Latitude,27.8453
IND_Coa_BARSINGARLIGNI12149,Generator,Longitude,73.2
IND_Coa_BELANAGPUR12154,Generator,Latitude,20.805
IND_Coa_BELANAGPUR12154,Generator,Longitude,79.0547
IND_Coa_BELLARYHOTHUR12157,Generator,Latitude,15.1831
IND_Coa_BELLARYHOTHUR12157,Generator,Longitude,76.7909
IND_Coa_BELLARYJANKI12158,Generator,Latitude,15.1777
IND_Coa_BELLARYJANKI12158,Generator,Longitude,77.1036
IND_Coa_BELLARYTPS12159,Generator,Latitude,15.1932
IND_Coa_BELLARYTPS12159,Generator,Longitude,76.7195
IND_Coa_BHADRAVATIMILL12161,Generator,Latitude,13.8274
IND_Coa_BHADRAVATIMILL12161,Generator,Longitude,75.7131
IND_Coa_BHANDARASTEEL12163,Generator,Latitude,21.232
IND_Coa_BHANDARASTEEL12163,Generator,Longitude,79.6311
IND_Coa_BHAVNAGARTPP12168,Generator,Latitude,21.5837
IND_Coa_BHAVNAGARTPP12168,Generator,Longitude,72.2222
IND_Coa_BHIGWANMILL12172,Generator,Latitude,18.2416
IND_Coa_BHIGWANMILL12172,Generator,Longitude,74.7529
IND_Coa_BHILAITPP12173,Generator,Latitude,21.184
IND_Coa_BHILAITPP12173,Generator,Longitude,81.4237
IND_Coa_BHUSAWAL12177,Generator,Latitude,21.0483
IND_Coa_BHUSAWAL12177,Generator,Longitude,75.8425
IND_Coa_BINANICEMENTP12181,Generator,Latitude,24.8263
IND_Coa_BINANICEMENTP12181,Generator,Longitude,73.0901
IND_Coa_BINAREFINERY12179,Generator,Latitude,24.2508
IND_Coa_BINAREFINERY12179,Generator,Longitude,78.1606
